time,x1,y1,x2,y2,theta1,theta2,L1,L2,normalized_overlap,energy,total_angular_momentum
3.8320000000000003,-0.9086981709224278,-2.4639741145942904,0.9086981709224278,2.4639741145942904,-1.7537695223430154,-0.7127610512940545,0.05770915881891193,0.27069144165737297,1.0188560575235231e-05,1.4402324902779928,1.080000000000001
3.84,-0.9107932805224641,-2.4729635434319186,0.9107932805224641,2.4729635434319186,-1.752615272801679,-0.7065738033094797,0.057715703406524196,0.2706927310440829,9.317483607465957e-06,1.4402324902779928,1.080000000000001
3.848,-0.9128884147950029,-2.481953006361184,0.9128884147950029,2.481953006361184,-1.7514608977375623,-0.700386527571203,0.05772171826276126,0.2706938727394467,8.519242164516017e-06,1.4402324902779928,1.0800000000000005
3.856,-0.9149835716236939,-2.4909425006360095,0.9149835716236939,2.4909425006360095,-1.7503064073261356,-0.69419922728016,0.05772724477133279,0.27069488179951906,7.787928140880345e-06,1.4402324902779933,1.080000000000001
3.864,-0.917078749068724,-2.499932023725093,0.917078749068724,2.499932023725093,-1.7491518109463668,-0.6880119053094479,0.05773232123573549,0.2706957718750481,7.118093500388501e-06,1.440232490277993,1.080000000000001
3.872,-0.9191739453526298,-2.5089215732957717,0.9191739453526298,2.5089215732957717,-1.7479971172401583,-0.6818245642350481,0.05773698309356054,0.2706965553321532,6.504716388375974e-06,1.440232490277993,1.080000000000001
3.88,-0.921269158847194,-2.5179111471990434,0.921269158847194,2.5179111471990434,-1.746842334167635,-0.675637206363902,0.05774126311730249,0.27069724336356493,5.943169550240361e-06,1.440232490277993,1.080000000000001
3.888,-0.9233643880613491,-2.5269007434556463,0.9233643880613491,2.5269007434556463,-1.745687469058546,-0.6694498337595433,0.05774519160238998,0.270697846091081,5.42919091755632e-06,1.440232490277993,1.080000000000001
3.896,-0.9254596316300172,-2.535890360243147,0.9254596316300172,2.535890360243147,-1.744532528660027,-0.6632624482654839,0.05774879654313247,0.27069837265985247,4.95885622955364e-06,1.4402324902779928,1.080000000000001
3.904,-0.927554888303815,-2.5448799958839587,0.927554888303815,2.5448799958839587,-1.743377519180958,-0.6570750515265332,0.05775210379724992,0.2706988313250813,4.528553564249762e-06,1.440232490277993,1.080000000000001
3.912,-0.9296501569395654,-2.5538696488342305,0.9296501569395654,2.5538696488342305,-1.7422224463331402,-0.650887645008216,0.05775513723962582,0.270699229531674,4.134959659848231e-06,1.440232490277993,1.0800000000000012
3.92,-0.9317454364915516,-2.5628593176735466,0.9317454364915516,2.5628593176735466,-1.7410673153695015,-0.644700230014446,0.05775791890589713,0.270699573987364,3.7750179131605195e-06,1.440232490277993,1.0800000000000007
3.928,-0.9338407260034628,-2.571849001095385,0.9338407260034628,2.571849001095385,-1.7399121311195247,-0.6385128077035975,0.0577604691264684,0.2706998707297837,3.445917947765005e-06,1.440232490277993,1.080000000000001
3.936,-0.935936024600978,-2.580838697898277,0.935936024600978,2.580838697898277,-1.738756898022088,-0.6323253791031102,0.05776280665151096,0.27070012518793685,3.1450766503797104e-06,1.4402324902779928,1.0800000000000007
3.944,-0.9380313314849398,-2.5898284069776247,0.9380313314849398,2.5898284069776247,-1.7376016201558904,-0.6261379451227465,0.057764948767482775,0.27070034223849254,2.8701205794835707e-06,1.440232490277993,1.0800000000000007
3.952,-0.9401266459250757,-2.598818127318128,0.9401266459250757,2.598818127318128,-1.7364463012676286,-0.6199505065666202,0.057766911405678946,0.2707005262572955,2.6188696555744024e-06,1.4402324902779933,1.0800000000000016
3.96,-0.9422219672542227,-2.6078078579867796,0.9422219672542227,2.6078078579867796,-1.7352909447980762,-0.6137630641440965,0.057768709243298584,0.27070068116646095,2.3893220475953517e-06,1.440232490277993,1.0800000000000014
3.968,-0.9443172948630196,-2.6167975981263836,0.9443172948630196,2.6167975981263836,-1.7341355539062147,-0.6075756184796647,0.057770355797489466,0.2707008104773973,2.1796401749947014e-06,1.4402324902779933,1.0800000000000016
3.976,-0.946412628195029,-2.625787346949569,0.946412628195029,2.625787346949569,-1.732980131491549,-0.6013881701218694,0.05777186351280879,0.27070091733007684,1.9881377496068022e-06,1.440232490277993,1.0800000000000014
3.984,-0.9485079667422562,-2.6347771037332546,0.9485079667422562,2.6347771037332546,-1.7318246802147363,-0.5952007195513854,0.057773243842515455,0.2707010045288526,1.813267786056106e-06,1.4402324902779935,1.080000000000002
3.992,-0.9506033100410357,-2.643766867813538,0.9506033100410357,2.643766867813538,-1.7306692025166481,-0.5890132671883099,0.05777450732408762,0.2707010745750978,1.6536115136933755e-06,1.4402324902779935,1.0800000000000018
4.0,-0.9526986576682545,-2.652756638580975,0.9526986576682545,2.652756638580975,-1.729513700635975,-0.5828258133987427,0.0577756636493378,0.2707011296969261,1.5078681271770533e-06,1.4402324902779933,1.080000000000002
4.008,-0.9547940092378868,-2.66174641547622,0.9547940092378868,2.66174641547622,-1.728358176625482,-0.5766383585007183,0.05777672172947771,0.27070117187623044,1.3748453167165602e-06,1.4402324902779935,1.0800000000000018
4.016,-0.9568893643978168,-2.6707361979860096,0.9568893643978168,2.6707361979860096,-1.7272026323670095,-0.5704509027695485,0.057777689755465156,0.2707012028732627,1.2534505227034355e-06,1.4402324902779933,1.0800000000000018
4.024,-0.9589847228269234,-2.679725985639451,0.9589847228269234,2.679725985639451,-1.726047069585311,-0.5642634464426292,0.05777857525394643,0.27070122424895837,1.1426828629746825e-06,1.4402324902779933,1.0800000000000014
4.032,-0.9610800842324098,-2.688715778004601,0.9610800842324098,2.688715778004601,-1.7248914898608152,-0.5580759897237607,0.05777938513908989,0.2707012373851968,1.0416256842866454e-06,1.4402324902779933,1.0800000000000018
4.04,-0.9631754483473555,-2.6977055746853176,0.9631754483473555,2.6977055746853176,-1.7237358946413894,-0.5518885327870274,0.05778012576058859,0.2707012435031712,9.494396927326972e-07,1.4402324902779933,1.0800000000000018
4.048,-0.9652708149284746,-2.706695375318349,0.9652708149284746,2.706695375318349,-1.7225802852531786,-0.5457010757802772,0.05778080294809391,0.2707012436800314,8.653566208199801e-07,1.4402324902779926,1.0800000000000018
4.056,-0.9673661837540626,-2.715685179570663,0.9673661837540626,2.715685179570663,-1.7214246629105896,-0.5395136188282382,0.05778142205232576,0.2707012388639475,7.886733917355182e-07,1.4402324902779933,1.080000000000002
4.064,-0.9694615546221171,-2.724674987136975,0.9694615546221171,2.724674987136975,-1.7202690287254851,-0.5333261620353096,0.05778198798309045,0.2707012298877334,7.187467439871572e-07,1.440232490277993,1.0800000000000018
4.072,-0.9715569273486178,-2.7336647977374855,0.9715569273486178,2.7336647977374855,-1.719113383715646,-0.5271387054880546,0.05778250524442254,0.27070121748115544,6.549882821053681e-07,1.440232490277993,1.0800000000000016
4.08,-0.9736523017659527,-2.742654611115785,0.9736523017659527,2.742654611115785,-1.717957728812557,-0.5209512492574268,0.057782977967053936,0.27070120228204425,5.968599214456023e-07,1.4402324902779933,1.0800000000000018
4.088,-0.9757476777214797,-2.751644427036935,0.9757476777214797,2.751644427036935,-1.7168020648685691,-0.514763793400755,0.057783409938400074,0.2707011848463156,5.438696973432095e-07,1.4402324902779928,1.0800000000000018
4.096,-0.97784305507621,-2.760634245285699,0.97784305507621,2.760634245285699,-1.7156463926634864,-0.5085763379635109,0.057783804630241284,0.2707011656569998,4.955679109506931e-07,1.440232490277993,1.0800000000000014
4.104,-0.9799384337036057,-2.7696240656649165,0.9799384337036057,2.7696240656649165,-1.714490712910619,-0.5023888829808799,0.057784165224265584,0.27070114513236904,4.515435860367201e-07,1.4402324902779933,1.0800000000000018
4.112,-0.9820338134884802,-2.778613887994006,0.9820338134884802,2.778613887994006,-1.713335026262346,-0.4962014284791572,0.05778449463562838,0.27070112363324605,4.114212128536457e-07,1.440232490277993,1.080000000000002
4.12,-0.9841291943259944,-2.787603712107593,0.9841291943259944,2.787603712107593,-1.7121793333152262,-0.4900139744769834,0.05778479553467424,0.27070110146957016,3.7485775689194176e-07,1.440232490277993,1.0800000000000016
4.128,-0.9862245761207397,-2.7965935378542457,0.9862245761207397,2.7965935378542457,-1.7110236346146916,-0.48382652098643997,0.05778507036695604,0.27070107890628864,3.41539911941521e-07,1.440232490277993,1.0800000000000016
4.136,-0.9883199587858996,-2.8055833650953135,0.9883199587858996,2.8055833650953135,-1.7098679306593565,-0.4776390680140156,0.05778532137167788,0.2707010561686389,3.111815783771735e-07,1.440232490277993,1.080000000000002
4.144,-0.9904153422424864,-2.814573193703864,0.9904153422424864,2.814573193703864,-1.7087122219049709,-0.47145161556145904,0.05778555059867924,0.27070103344687774,2.835215489843588e-07,1.4402324902779933,1.0800000000000016
4.152,-0.9925107264186424,-2.8235630235637013,0.9925107264186424,2.8235630235637013,-1.7075565087680513,-0.46526416362652945,0.057785759924070056,0.2707010109005116,2.583213859471195e-07,1.4402324902779933,1.0800000000000018
4.16,-0.9946061112490036,-2.8325528545684704,0.9946061112490036,2.8325528545684704,-1.7064007916292079,-0.459076712203655,0.057785951064618424,0.2707009886620752,2.353634738377814e-07,1.440232490277993,1.0800000000000018
4.168,-0.9967014966741192,-2.841542686620831,0.9967014966741192,2.841542686620831,-1.7052450708361981,-0.45288926128451035,0.05778612559098587,0.2707009668405038,2.1444923458308622e-07,1.4402324902779933,1.0800000000000018
4.176,-0.9987968826399216,-2.850532519631699,0.9987968826399216,2.850532519631699,-1.7040893467067244,-0.446701810858521,0.057786284939898146,0.2707009455241373,1.9539749143838812e-07,1.4402324902779933,1.0800000000000018
4.184,-1.0008922690972433,-2.859522353519556,1.0008922690972433,2.859522353519556,-1.7029336195310003,-0.440514360913303,0.057786430425333275,0.2707009247833944,1.7804296998520567e-07,1.4402324902779926,1.0800000000000018
4.192,-1.0029876560013768,-2.86851218820981,1.0029876560013768,2.86851218820981,-1.7017778895741011,-0.43432691143504437,0.05778656324880291,0.27070090467314833,1.6223492508222158e-07,1.4402324902779926,1.080000000000001
4.2,-1.0050830433116735,-2.8775020236342104,1.0050830433116735,2.8775020236342104,-1.700622157078117,-0.4281394624088366,0.057786684508797176,0.27070088523483565,1.4783588354989535e-07,1.440232490277993,1.0800000000000014
4.208,-1.0071784309911773,-2.8864918597303153,1.0071784309911773,2.8864918597303153,-1.6994664222641256,-0.42195201381895947,0.0577867952094585,0.270700866498324,1.347204931583524e-07,1.440232490277993,1.0800000000000016
4.216,-1.0092738190062918,-2.8954816964409984,1.0092738190062918,2.8954816964409984,-1.6983106853339982,-0.4157645656491263,0.05778689626854469,0.2707008484835644,1.227744692209434e-07,1.440232490277993,1.0800000000000012
4.224,-1.011369207326477,-2.9044715337139984,1.011369207326477,2.9044715337139984,-1.6971549464720537,-0.40957711788269374,0.0577869885247374,0.2707008312020503,1.1189363077541432e-07,1.4402324902779928,1.0800000000000016
4.232,-1.013464595923973,-2.91346137150151,1.013464595923973,2.91346137150151,-1.6959992058465714,-0.40338967050284,0.05778707274434773,0.2707008146581032,1.0198301896454141e-07,1.4402324902779928,1.0800000000000012
4.24,-1.015559984773547,-2.922451209759801,1.015559984773547,2.922451209759801,-1.6948434636111762,-0.39720222349271556,0.05778714962746697,0.27070079885000364,9.295609081160415e-08,1.4402324902779928,1.080000000000001
4.248,-1.0176553738522662,-2.9314410484488715,1.0176553738522662,2.9314410484488715,-1.693687719906107,-0.3910147768355696,0.057787219813606704,0.27070078377098383,8.47339821262249e-08,1.4402324902779924,1.0800000000000014
4.256,-1.0197507631392873,-2.9404308875321328,1.0197507631392873,2.9404308875321328,-1.6925319748593732,-0.38482733051485535,0.05778728388686935,0.27070076941009685,7.724483377596219e-08,1.440232490277993,1.0800000000000012
4.264,-1.021846152615668,-2.9494207269761183,1.021846152615668,2.9494207269761183,-1.691376228587818,-0.37863988451431674,0.05778734238068689,0.27070075575297614,7.042317602119214e-08,1.4402324902779928,1.0800000000000012
4.272,-1.0239415422641933,-2.9584105667502185,1.0239415422641933,2.9584105667502185,-1.6902204811980852,-0.3724524388180586,0.05778739578216274,0.2707007427824965,6.420936603797591e-08,1.440232490277993,1.0800000000000018
4.28,-1.0260369320692189,-2.967400406826436,1.0260369320692189,2.967400406826436,-1.6890647327875068,-0.3662649934106034,0.05778744453604898,0.27070073047934906,5.8549074148172943e-08,1.440232490277993,1.0800000000000014
4.288,-1.0281323220165282,-2.976390247179164,1.0281323220165282,2.976390247179164,-1.6879089834449124,-0.36007754827693494,0.05778748904838868,0.2707007188225381,5.3392814640304115e-08,1.4402324902779926,1.0800000000000016
4.296,-1.0302277120932013,-2.9853800877849817,1.0302277120932013,2.9853800877849817,-1.68675323325137,-0.35389010340253224,0.057787529689850695,0.2707007077898103,4.8695517400788194e-08,1.4402324902779928,1.0800000000000014
4.304,-1.0323231022874984,-2.9943699286224663,1.0323231022874984,2.9943699286224663,-1.685597482280862,-0.34770265877339346,0.05778756679878225,0.27070069735802305,4.441613688514472e-08,1.440232490277993,1.0800000000000018
4.312,-1.0344184925887505,-3.0033597696720253,1.0344184925887505,3.0033597696720253,-1.684441730600904,-0.3415152143760532,0.057787600684002426,0.2707006875034594,4.051729524450327e-08,1.4402324902779933,1.0800000000000023
4.32,-1.0365138829872624,-3.012349610915737,1.0365138829872624,3.012349610915737,-1.6832859782731089,-0.33532777019759186,0.05778763162735823,0.27070067820209587,3.69649566860226e-08,1.4402324902779928,1.0800000000000014
4.328,-1.0386092734742243,-3.0213394523372097,1.0386092734742243,3.0213394523372097,-1.6821302253537025,-0.3291403262256405,0.05778765988606258,0.2707006694298293,3.372813038826304e-08,1.4402324902779928,1.0800000000000014
4.336,-1.0407046640416295,-3.0303292939214486,1.0407046640416295,3.0303292939214486,-1.6809744718939947,-0.3229528824483799,0.057787685694832745,0.27070066116266644,3.077859951574219e-08,1.4402324902779928,1.0800000000000014
4.344,-1.0428000546822023,-3.039319135654739,1.0428000546822023,3.039319135654739,-1.6798187179408102,-0.31676543885453673,0.0577877092678456,0.2707006533768825,2.809067408221611e-08,1.440232490277993,1.0800000000000016
4.352,-1.04489544538933,-3.0483089775245342,1.04489544538933,3.0483089775245342,-1.6786629635368795,-0.3105779954333755,0.0577877308005252,0.2707006460491511,2.5640965601089903e-08,1.4402324902779926,1.080000000000001
4.36,-1.0469908361570035,-3.0572988195193567,1.0469908361570035,3.0572988195193567,-1.6775072087211993,-0.3043905521746882,0.05778775047117666,0.27070063915665094,2.3408181634943985e-08,1.440232490277993,1.0800000000000014
4.368,-1.0490862269797614,-3.066288661628707,1.0490862269797614,3.066288661628707,-1.6763514535293582,-0.29820310906878206,0.05778776844247941,0.2707006326771499,2.13729385156802e-08,1.4402324902779928,1.080000000000001
4.376,-1.0511816178526396,-3.0752785038429784,1.0511816178526396,3.0752785038429784,-1.6751956979938367,-0.29201566610646496,0.05778778486285156,0.2707006265890722,1.951759065331882e-08,1.4402324902779926,1.0800000000000012
4.384,-1.053277008771126,-3.0842683461533817,1.053277008771126,3.0842683461533817,-1.6740399421442784,-0.2858282232790299,0.05778779986769635,0.27070062087154906,1.7826074985989464e-08,1.4402324902779924,1.080000000000001
4.392,-1.05537239973112,-3.0932581885518746,1.05537239973112,3.0932581885518746,-1.6728841860077397,-0.2796407805782386,0.05778781358054075,0.27070061550445584,1.6283769247136237e-08,1.4402324902779928,1.0800000000000012
4.4,-1.057467790728893,-3.1022480310310985,1.057467790728893,3.1022480310310985,-1.6717284296089165,-0.2734533379963039,0.05778782611407528,0.2707006104684377,1.4877362839222395e-08,1.440232490277993,1.080000000000001
4.408,-1.0595631817610562,-3.1112378735843187,1.0595631817610562,3.1112378735843187,-1.6705726729703514,-0.2672658955258721,0.05778783757110358,0.2707006057449251,1.3594739207106802e-08,1.4402324902779928,1.0800000000000014
4.416,-1.0616585728245285,-3.1202277162053718,1.0616585728245285,3.1202277162053718,-1.669416916112622,-0.2610784531600049,0.057787848045409394,0.2707006013161412,1.2424868699496986e-08,1.4402324902779926,1.0800000000000007
4.424,-1.0637539639165083,-3.129217558888617,1.0637539639165083,3.129217558888617,-1.6682611590545144,-0.25489101089216115,0.057787857622547976,0.2707005971651018,1.1357710994166193e-08,1.4402324902779928,1.0800000000000014
4.432,-1.0658493550344488,-3.138207401628891,1.0658493550344488,3.138207401628891,-1.6671054018131795,-0.2487035687161791,0.05778786638056863,0.2707005932756095,1.0384126242577075e-08,1.4402324902779926,1.0800000000000012
4.44,-1.0679447461760332,-3.1471972444214664,1.0679447461760332,3.1471972444214664,-1.6659496444042763,-0.2425161266262582,0.05778787439067406,0.2707005896322433,9.495794162787133e-09,1.4402324902779928,1.080000000000001
4.448,-1.0700401373391555,-3.1561870872620164,1.0700401373391555,3.1561870872620164,-1.6647938868421042,-0.23632868461694173,0.05778788171782208,0.2707005862203436,8.685140376547987e-09,1.4402324902779926,1.080000000000001
4.456,-1.0721355285218996,-3.1651769301465777,1.0721355285218996,3.1651769301465777,-1.6636381291397202,-0.23014124268309946,0.05778788842127473,0.27070058302599437,7.945269347877888e-09,1.4402324902779926,1.0800000000000012
4.464,-1.0742309197225228,-3.1741667730715233,1.0742309197225228,3.1741667730715233,-1.6624823713090497,-0.22395380081991087,0.057787894555099285,0.27070058003600256,7.2699033365213936e-09,1.4402324902779928,1.080000000000001
4.472,-1.07632631093944,-3.183156616033529,1.07632631093944,3.183156616033529,-1.661326613360984,-0.2177663590228491,0.057787900168625256,0.2707005772378756,6.6533268310673305e-09,1.4402324902779928,1.0800000000000012
4.48,-1.078421702171209,-3.1921464590295523,1.078421702171209,3.1921464590295523,-1.6601708553054724,-0.2115789172876649,0.057787905306861356,0.27070057461979746,6.090335973449359e-09,1.4402324902779928,1.080000000000001
4.488,-1.0805170934165176,-3.201136302056805,1.0805170934165176,3.201136302056805,-1.6590150971516036,-0.20539147561037177,0.05778791001087583,0.27070057217060345,5.576192529481143e-09,1.440232490277993,1.0800000000000016
4.496,-1.0826124846741714,-3.2101261451127328,1.0826124846741714,3.2101261451127328,-1.6578593389076817,-0.19920403398723105,0.05778791431814331,0.27070056987975455,5.106581999308107e-09,1.4402324902779928,1.0800000000000014
4.5040000000000004,-1.0847078759430835,-3.2191159881949956,1.0847078759430835,3.2191159881949956,-1.6567035805812942,-0.19301659241473812,0.05778791826286122,0.2707005677373111,4.677575497499747e-09,1.4402324902779933,1.0800000000000014
4.5120000000000005,-1.0868032672222647,-3.2281058313014483,1.0868032672222647,3.2281058313014483,-1.6555478221793754,-0.186829150889609,0.057787921876238234,0.27070056573390666,4.285595065247538e-09,1.4402324902779926,1.0800000000000014
4.5200000000000005,-1.0888986585108147,-3.2370956744301265,1.0888986585108147,3.2370956744301265,-1.654392063708263,-0.18064170940876748,0.057787925186757426,0.27070056386072167,3.927382107030755e-09,1.4402324902779926,1.080000000000001
4.5280000000000005,-1.0909940498079138,-3.2460855175792283,1.0909940498079138,3.2460855175792283,-1.6532363051737502,-0.17445426796933292,0.05778792822041616,0.27070056210945753,3.5999686714087643e-09,1.4402324902779928,1.0800000000000016
4.5360000000000005,-1.093089441112815,-3.255075360747101,1.093089441112815,3.255075360747101,-1.6520805465811335,-0.1682668265686086,0.05778793100094484,0.2707005604723113,3.300651320512387e-09,1.440232490277993,1.0800000000000018
4.5440000000000005,-1.0951848324248383,-3.264065203932231,1.0951848324248383,3.264065203932231,-1.650924787935255,-0.16207938520407086,0.05778793355000642,0.2707005589419503,3.026967355543191e-09,1.4402324902779926,1.0800000000000016
4.5520000000000005,-1.0972802237433648,-3.2730550471332296,1.0972802237433648,3.2730550471332296,-1.649769029240544,-0.15589194387335842,0.05778793588737819,0.2707005575114883,2.7766731863327084e-09,1.440232490277993,1.0800000000000016
4.5600000000000005,-1.0993756150678302,-3.282044890348822,1.0993756150678302,3.282044890348822,-1.6486132705010506,-0.14970450257426246,0.05778793803111764,0.2707005561744616,2.5477246519334265e-09,1.440232490277993,1.0800000000000023
4.5680000000000005,-1.10147100639772,-3.2910347335778405,1.10147100639772,3.2910347335778405,-1.64745751172048,-0.14351706130471742,0.05778793999771361,0.2707005549248062,2.338259116469198e-09,1.440232490277993,1.080000000000002
4.5760000000000005,-1.1035663977325663,-3.3000245768192125,1.1035663977325663,3.3000245768192125,-1.6463017529022224,-0.13732962006279187,0.05778794180222411,0.27070055375683594,2.14657918020525e-09,1.440232490277993,1.080000000000002
4.5840000000000005,-1.1056617890719418,-3.3090144200719536,1.1056617890719418,3.3090144200719536,-1.6451459940493796,-0.13114217884668034,0.05778794345840195,0.2707005526652213,1.971137860140235e-09,1.4402324902779933,1.0800000000000018
4.5920000000000005,-1.1077571804154573,-3.3180042633351614,1.1077571804154573,3.3180042633351614,-1.643990235164791,-0.12495473765469522,0.05778794497880932,0.27070055164496915,1.8105251074948354e-09,1.4402324902779933,1.0800000000000018
4.6000000000000005,-1.1098525717627583,-3.3269941066080064,1.1098525717627583,3.3269941066080064,-1.6428344762510556,-0.11876729648525942,0.05778794637492221,0.27070055069140314,1.6634555413835751e-09,1.4402324902779933,1.080000000000002
4.6080000000000005,-1.1119479631135205,-3.3359839498897275,1.1119479631135205,3.3359839498897275,-1.6416787173105527,-0.11257985533689929,0.057787947657225607,0.2707005498001455,1.5287572888104786e-09,1.4402324902779933,1.0800000000000018
4.616,-1.114043354467449,-3.3449737931796246,1.114043354467449,3.3449737931796246,-1.6405229583454615,-0.10639241420823858,0.05778794883530031,0.27070054896709916,1.4053618310159574e-09,1.4402324902779935,1.0800000000000018
4.624,-1.116138745824275,-3.353963636477057,1.116138745824275,3.353963636477057,-1.6393671993577772,-0.10020497309798973,0.05778794991790205,0.2707005481884309,1.2922947652084761e-09,1.4402324902779928,1.0800000000000018
4.632,-1.1182341371837523,-3.362953479781435,1.1182341371837523,3.362953479781435,-1.6382114403493284,-0.09401753200495193,0.057787950913033674,0.2707005474605557,1.1886673989157625e-09,1.440232490277993,1.0800000000000018
4.64,-1.1203295285456567,-3.3719433230922156,1.1203295285456567,3.3719433230922156,-1.63705568132179,-0.08783009092800291,0.05778795182801089,0.2707005467801212,1.0936691016581114e-09,1.440232490277993,1.080000000000002
4.648,-1.1224249199097833,-3.3809331664089006,1.1224249199097833,3.3809331664089006,-1.6358999222766974,-0.08164264986609457,0.057787952669522274,0.2707005461439936,1.0065603454455665e-09,1.4402324902779928,1.0800000000000016
4.656,-1.1245203112759456,-3.389923009731032,1.1245203112759456,3.389923009731032,-1.634744163215458,-0.07545520881824797,0.05778795344368393,0.27070054554924405,9.266663717900199e-10,1.4402324902779926,1.0800000000000016
4.664,-1.126615702643973,-3.398912853058189,1.126615702643973,3.398912853058189,-1.6335884041393616,-0.06926776778354901,0.057787954156089415,0.27070054499313595,8.533714285567481e-10,1.440232490277993,1.080000000000002
4.672,-1.128711094013709,-3.4079026963899843,1.128711094013709,3.4079026963899843,-1.6324326450495918,-0.06308032676114399,0.057787954811855134,0.2707005444731124,7.861135251071365e-10,1.4402324902779926,1.0800000000000018
4.68,-1.130806485385012,-3.4168925397260614,1.130806485385012,3.4168925397260614,-1.6312768859472337,-0.056892885750235746,0.05778795541566189,0.2707005439867855,7.243796588495884e-10,1.4402324902779926,1.0800000000000018
4.688,-1.132901876757751,-3.4258823830660927,1.132901876757751,3.4258823830660927,-1.6301211268332831,-0.05070544475007983,0.05778795597179264,0.27070054353192485,6.677014705614236e-10,1.4402324902779928,1.0800000000000014
4.696,-1.1349972681318077,-3.4348722264097757,1.1349972681318077,3.4348722264097757,-1.6289653677086537,-0.04451800375998104,0.057787956484167055,0.270700543106448,6.156512897063642e-10,1.4402324902779926,1.0800000000000016
4.704,-1.1370926595070732,-3.4438620697568334,1.1370926595070732,3.4438620697568334,-1.6278096085741842,-0.0383305627792903,0.0577879569563729,0.27070054270841043,5.67838534486232e-10,1.4402324902779928,1.0800000000000016
4.712,-1.1391880508834478,-3.45285191310701,1.1391880508834478,3.45285191310701,-1.6266538494306446,-0.03214312180740142,0.05778795739169482,0.27070054233599716,5.239064345616223e-10,1.4402324902779928,1.0800000000000018
4.72,-1.1412834422608409,-3.46184175646007,1.1412834422608409,3.46184175646007,-1.6254980902787421,-0.025955680843748136,0.057787957793140464,0.27070054198751387,4.835290472833403e-10,1.4402324902779928,1.080000000000002
4.728,-1.1433788336391688,-3.470831599815796,1.1433788336391688,3.470831599815796,-1.6243423311191263,-0.019768239887801898,0.05778795816346439,0.2707005416613791,4.464085409206758e-10,1.4402324902779928,1.0800000000000016
4.736,-1.1454742250183558,-3.4798214431739893,1.1454742250183558,3.4798214431739893,-1.6231865719523941,-0.013580798939068913,0.05778795850518984,0.270700541356117,4.1227272077701276e-10,1.440232490277993,1.0800000000000023
4.744,-1.147569616398332,-3.4888112865344643,1.147569616398332,3.4888112865344643,-1.622030812779094,-0.007393357997088038,0.057787958820628677,0.27070054107035024,3.8087277627014126e-10,1.440232490277993,1.0800000000000023
4.752,-1.1496650077790336,-3.497801129897052,1.1496650077790336,3.497801129897052,-1.62087505359973,-0.0012059170614285106,0.057787959111899455,0.27070054080279365,3.5198122904294175e-10,1.440232490277993,1.0800000000000018
4.76,-1.1517603991604022,-3.506790973261596,1.1517603991604022,3.506790973261596,-1.619719294414766,0.004981523868312137,0.05778795938094405,0.27070054055224785,3.253900639782451e-10,1.440232490277993,1.0800000000000018
4.768,-1.153855790542384,-3.515780816627951,1.153855790542384,3.515780816627951,-1.6185635352246286,0.011168964792509627,0.05778795962954274,0.2707005403175938,3.0090902663555165e-10,1.440232490277993,1.0800000000000023
4.776,-1.1559511819249304,-3.5247706599959843,1.1559511819249304,3.5247706599959843,-1.6174077760297099,0.017356405711515262,0.05778795985932802,0.2707005400977873,2.7836407212195504e-10,1.4402324902779928,1.080000000000002
4.784,-1.158046573307996,-3.533760503365573,1.158046573307996,3.533760503365573,-1.616252016830371,0.02354384662565706,0.05778796007179719,0.2707005398918542,2.575959517685134e-10,1.440232490277993,1.0800000000000023
4.792,-1.1601419646915399,-3.542750346736603,1.1601419646915399,3.542750346736603,-1.615096257626944,0.029731287535241645,0.057787960268323876,0.27070053969888547,2.3845892521872676e-10,1.440232490277993,1.0800000000000016
4.8,-1.162237356075524,-3.55174019010897,1.162237356075524,3.55174019010897,-1.6139404984197359,0.035918728440555575,0.057787960450168506,0.2707005395180328,2.2081958665886063e-10,1.4402324902779928,1.0800000000000018
4.808,-1.1643327474599137,-3.560730033482577,1.1643327474599137,3.560730033482577,-1.6127847392090275,0.04210616934186659,0.05778796061848794,0.27070053934850485,2.0455579494096122e-10,1.440232490277993,1.0800000000000018
4.816,-1.1664281388446773,-3.5697198768573353,1.1664281388446773,3.5697198768573353,-1.6116289799950794,0.04829361023942504,0.0577879607743442,0.2707005391895632,1.8955569827750276e-10,1.4402324902779926,1.0800000000000016
4.824,-1.1685235302297856,-3.5787097202331615,1.1685235302297856,3.5787097202331615,-1.6104732207781305,0.05448105113346488,0.05778796091871251,0.2707005390405187,1.7571684503048134e-10,1.4402324902779928,1.0800000000000014
4.832,-1.1706189216152116,-3.587699563609979,1.1706189216152116,3.587699563609979,-1.6093174615584014,0.06066849202420495,0.057787961052488575,0.2707005389007284,1.6294537288479266e-10,1.4402324902779926,1.0800000000000014
4.84,-1.172714313000931,-3.5966894069877178,1.172714313000931,3.5966894069877178,-1.608161702336096,0.06685593291184984,0.05778796117649529,0.27070053876959227,1.5115526939300057e-10,1.4402324902779926,1.0800000000000014
4.848,-1.1748097043869208,-3.6056792503663124,1.1748097043869208,3.6056792503663124,-1.6070059431114017,0.07304337379659083,0.057787961291488846,0.2707005386465502,1.4026769751260334e-10,1.4402324902779926,1.0800000000000018
4.856,-1.1769050957731604,-3.6146690937457024,1.1769050957731604,3.6146690937457024,-1.6058501838844919,0.07923081467860695,0.0577879613981643,0.2707005385310796,1.302103803330429e-10,1.4402324902779926,1.0800000000000016
