time,x1,y1,x2,y2,theta1,theta2,beta1a,beta1b,beta2a,beta2b,L1,L2,overlap,translation_energy,rotation_energy,shape_energy,interaction_energy,total_energy
5.502857142857143,-1.6351866128279515,-3.7579290935553042,1.6351866128279515,3.7579290935553042,-1.4915303509849143,-2.6288932768883604,0.006018771575804487,-0.0021943010235972093,0.006163782735201861,-0.0018194874969269738,-0.6909257632768961,-0.6748308823071669,2.6929303650297697e-10,0.8428434840540907,0.36584517066098543,0.0014447513890127202,7.681615688571048e-09,1.2101334137857045
5.509285714285714,-1.635783027830152,-3.7638007275867826,1.635783027830152,3.7638007275867826,-1.4947146388729655,-2.632602918498671,0.006087250974184333,-0.002264683607944985,0.006310924313967933,-0.0019684040317889074,-0.6909257629156648,-0.674830882671838,2.5325953657155105e-10,0.8428434845030164,0.36580827317554576,0.0014816488828976295,7.2242449224387095e-09,1.210133413785705
5.515714285714286,-1.6363794428329863,-3.7696723616197305,1.6363794428329863,3.7696723616197305,-1.4978987331605131,-2.6363120484164155,0.00615603090250648,-0.0023358314829678545,0.006462057459117777,-0.0021216830764156825,-0.6909257625775012,-0.6748308830170274,2.380903384136645e-10,0.8428434849260503,0.3657706754176776,0.0015192466504494158,6.791527220242037e-09,1.2101334137857045
5.522142857142857,-1.6369758578364144,-3.775543995654062,1.6369758578364144,3.775543995654062,-1.501082634143191,-2.6400206545217832,0.006224814707414892,-0.002407398415246895,0.006616501394846494,-0.0022786080814056176,-0.6909257622611009,-0.6748308833436131,2.2374111343538022e-10,0.8428434853245349,0.3657325375070453,0.0015573845719256563,6.382198760035277e-09,1.2101334137857047
5.5285714285714285,-1.6375722728403983,-3.781415629689699,1.6375722728403983,3.781415629689699,-1.5042663428683565,-2.6437287269781615,0.006293309596211575,-0.0024790323808211393,0.006773563116656241,-0.0024384427896331825,-0.6909257619652266,-0.6748308836524384,2.1016999211909351e-10,0.842843485699746,0.365694019722947,0.001595902367945943,5.995065803716237e-09,1.2101334137857047
5.535,-1.6381686878449022,-3.7872872637265647,1.6381686878449022,3.7872872637265647,-1.507449861107842,-2.6474362582592534,0.0063612274403098985,-0.002550377722392232,0.006932540199799404,-0.0026004349860062324,-0.6909257616887041,-0.6748308839443136,1.973374100402861e-10,0.8428434860528976,0.3656552821119401,0.0016346399918667012,5.629000295601045e-09,1.2101334137857047
5.541428571428571,-1.6387651028498924,-3.7931588977645854,1.6387651028498924,3.7931588977645854,-1.5106331913310882,-2.651143243168797,0.006428285479540711,-0.0026210774006628955,0.007092723590437129,-0.0027638203810019025,-0.6909257614304196,-0.6748308842200171,1.8520596141511114e-10,0.8428434863851448,0.3656164841432029,0.0016734379744213527,5.2829356786093305e-09,1.210133413785705
5.547857142857143,-1.639361517855337,-3.799030531803695,1.639361517855337,3.799030531803695,-1.5138163366792188,-2.654849678853158,0.00649420693849539,-0.0026907753151007865,0.007253400376791574,-0.002927826600129249,-0.6909257611893163,-0.6748308844802974,1.7374026041232268e-10,0.8428434866975864,0.36557778440413813,0.0017121377281170988,4.955862934623896e-09,1.2101334137857045
5.554285714285714,-1.6399579328612062,-3.804902165843828,1.6399579328612062,3.804902165843828,-1.5169993009405038,-2.6585555648070023,0.006558721568032696,-0.0027591186675746645,0.007413856538883556,-0.0030916772497496963,-0.6909257609643912,-0.6748308847258738,1.6290681035367605e-10,0.8428434869912687,0.3655393403276187,0.0017505818199906361,4.646826852404182e-09,1.210133413785705
5.560714285714286,-1.640554347867472,-3.8107737998849225,1.640554347867472,3.8107737998849225,-1.52018208852758,-2.662260902872213,0.006621566126396256,-0.0028257603411282993,0.007573379676369029,-0.0032545960285342646,-0.6909257607546929,-0.674830884957438,1.5267388082646967e-10,0.8428434872671873,0.3655013079415661,0.0017886142220286912,4.354922523510724e-09,1.2101334137857045
5.567142857142857,-1.641150762874108,-3.8166454339269196,1.641150762874108,3.8166454339269196,-1.5233647044566403,-2.665965697230149,0.006682484815523146,-0.002890361265253692,0.007731261714822768,-0.0034158108528658136,-0.6909257605593191,-0.6748308851756548,1.4301139264457528e-10,0.8428434875262908,0.36546384163095275,0.0018260805491690567,4.0792920641632786e-09,1.2101334137857045
5.573571428571428,-1.641747177881089,-3.822517067969766,1.641747177881089,3.822517067969766,-1.5265471543287157,-2.6696699543872717,0.0067412296884886745,-0.002952592738904729,0.007886801591146875,-0.0035745579642140817,-0.6909257603774135,-0.6748308853811639,1.3389081051585408e-10,0.8428434877694819,0.36542709390220207,0.0018628282948992066,3.81912155868255e-09,1.2101334137857045
5.58,-1.6423435928883923,-3.828388702013409,1.6423435928883923,3.828388702013409,-1.5297294443130216,-2.673373683154101,0.0067975610441355465,-0.003012138682737138,0.008039307918972562,-0.0037300859864833726,-0.6909257602081642,-0.6748308855745798,1.2528504320819418e-10,0.8428434879976203,0.36539121514000944,0.001898707074436635,3.5736382182705097e-09,1.2101334137857047
5.586428571428572,-1.6429400078959955,-3.8342603360577994,1.6429400078959955,3.8342603360577994,-1.5329115811322462,-2.6770768946174126,0.006851247824395182,-0.0030686977929705824,0.008188101634689035,-0.0038816599018896016,-0.6909257600508014,-0.6748308857564941,1.171683509507352e-10,0.8428434882115249,0.3653563533470474,0.001933568885024599,3.3421077472845123e-09,1.2101334137857045
5.5928571428571425,-1.643536422903878,-3.8401319701028895,1.643536422903878,3.8401319701028895,-1.5360935720495232,-2.6807796021055124,0.0069020680289044204,-0.0031219855706033197,0.008332518624272305,-0.004028564914822934,-0.6909257599045955,-0.6748308859274749,1.0951625976254652e-10,0.8428434884119754,0.36532265385768514,0.001967268392211974,3.1238319078961802e-09,1.2101334137857045
5.599285714285714,-1.6441328379120208,-3.8460036041486365,1.6441328379120208,3.8460036041486365,-1.5392754248567375,-2.6844818211463846,0.006949809160025382,-0.0031717362017178647,0.008471912330253559,-0.0041701101746142045,-0.6909257597688548,-0.6748308860880688,1.0230548236626307e-10,0.8428434885997145,0.36529025901788204,0.001999663249961902,2.918146273042903e-09,1.2101334137857045
5.605714285714286,-1.6447292529204058,-3.851875238194998,1.6447292529204058,3.851875238194998,-1.5424571478637086,-2.6881835694184586,0.006994268709714434,-0.0032177042667684568,0.008605656337210076,-0.004305632329744812,-0.6909257596429245,-0.6748308862388009,9.551384532020305e-11,0.8428434887754487,0.36525930782453764,0.002030614461300004,2.7244181569145845e-09,1.2101334137857045
5.612142857142857,-1.6453256679290156,-3.8577468722419344,1.6453256679290156,3.8577468722419344,-1.545638749887725,-2.6918848666937243,0.0070352546972742265,-0.0032596662598033104,0.008733146932751358,-0.00443449888840445,-0.690925759526184,-0.6748308863801761,8.912022198569295e-11,0.8428434889398518,0.36522993551916894,0.0020599867846392344,2.5420447117630678e-09,1.210133413785705
